Code
SG.OWN.HSAJ.MA.Q2.ZS
SG.OWN.HSAJ.MA.Q3.ZS
SG.OWN.HSAJ.MA.Q4.ZS
SG.OWN.HSAJ.MA.Q5.ZS
SG.OWN.HSJT.MA.ZS
SG.OWN.HSJT.MA.Q1.ZS
SG.OWN.HSJT.MA.Q2.ZS
SG.OWN.HSJT.MA.Q3.ZS
SG.OWN.HSJT.MA.Q4.ZS
SG.OWN.HSJT.MA.Q5.ZS
SG.OWN.LDAL.MA.ZS
SG.OWN.LDAL.MA.Q1.ZS
SG.OWN.LDAL.MA.Q2.ZS
SG.OWN.LDAL.MA.Q3.ZS
SG.OWN.LDAL.MA.Q4.ZS
SG.OWN.LDAL.MA.Q5.ZS
SG.OWN.LDAJ.MA.ZS
SG.OWN.LDAJ.MA.Q1.ZS
SG.OWN.LDAJ.MA.Q2.ZS
SG.OWN.LDAJ.MA.Q3.ZS
SG.OWN.LDAJ.MA.Q4.ZS
SG.OWN.LDAJ.MA.Q5.ZS
SG.OWN.LDJT.MA.ZS
SG.OWN.LDJT.MA.Q1.ZS
SG.OWN.LDJT.MA.Q2.ZS
SG.OWN.LDJT.MA.Q3.ZS
SG.OWN.LDJT.MA.Q4.ZS
SG.OWN.LDJT.MA.Q5.ZS
mobileaccount.t.d.2
mobileaccount.t.d.1
SH.DYN.NCOM.FE.ZS
SH.DYN.NCOM.MA.ZS
SH.STA.AIRP.FE.P5
SH.STA.AIRP.MA.P5
SH.STA.POIS.P5.FE
SH.STA.POIS.P5.MA
SP.DYN.IMRT.FE.IN
SP.DYN.IMRT.MA.IN
SH.DYN.MORT.FE
SH.DYN.MORT.MA
SG.MMR.LEVE.EP
SE.PRM.NINT.FE.ZS
SE.PRM.NINT.MA.ZS
SG.NOD.CONS
SG.JOB.NOPN.EQ
IC.WEF.LLCO.FE
IC.WEF.LLCD.FE
IC.WEF.SOLO.FE
IC.WEF.LLCO.MA
IC.WEF.LLCD.MA
IC.WEF.SOLO.MA
SH.MMR.DTHS
SL.EMP.OWAC.FE.ZS
SL.EMP.OWAC.MA.ZS
SL.TLF.PART.TL.FE.ZS
SH.STA.ODFC.ZS
SH.STA.ODFC.RU.ZS
SH.STA.ODFC.UR.ZS
UIS.FEP.2.V
UIS.FEP.4.V
UIS.FEP.3.V
SE.PRM.PRS5.FE.ZS
SE.PRM.PRS5.MA.ZS
SP.POP.0014.TO.ZS
SP.POP.0014.FE.IN
SP.POP.1564.TO.ZS
SP.POP.1564.FE.IN
SP.POP.1564.MA.IN
SP.POP.1564.TO
SP.POP.65UP.TO.ZS
SP.POP.65UP.FE.IN
SP.POP.TOTL.FE.IN
SP.POP.TOTL.FE.ZS
SP.POP.TOTL
SI.POV.DDAY
SI.POV.NAHC
SH.STA.ANVC.ZS
SH.ANM.ALLW.ZS
SH.HIV.1524.FE.ZS
SH.HIV.1524.MA.ZS
SH.STA.OB18.FE.ZS
SH.STA.OB18.MA.ZS
SH.STA.OWAD.FE.ZS
SH.STA.OWAD.MA.ZS
SH.STA.OWGH.FE.ZS
SH.STA.OWGH.MA.ZS
SH.SVR.WAST.FE.ZS
SH.SVR.WAST.MA.ZS
SH.STA.STNT.FE.ZS
SH.STA.STNT.MA.ZS
SH.STA.MALN.FE.ZS
SH.STA.MALN.MA.ZS
SH.STA.WAST.FE.ZS
SH.STA.WAST.MA.ZS
SE.PRM.CMPT.FE.ZS
SE.PRM.CMPT.MA.ZS
SE.PRM.ENRL.FE.ZS
SE.PRM.TCHR.FE.ZS
HD.HCI.MORT
HD.HCI.MORT.FE
HD.HCI.MORT.MA
SE.SEC.PROG.FE.ZS
SE.SEC.PROG.MA.ZS
SG.GEN.PARL.ZS
SG.TIM.UWRK.FE
SG.TIM.UWRK.MA
SG.GEN.MNST.ZS
SG.VAW.1549.ZS
UIS.ROFST.3.F.CP
UIS.ROFST.3.M.CP
SL.TLF.CACT.FM.ZS
SL.TLF.CACT.FM.NE.ZS
SL.UEM.1524.FM.ZS
SL.UEM.1524.FM.NE.ZS
SP.RUR.TOTL.FE.ZS
SP.RUR.TOTL.MA.ZS
fin18.t.d.2
fin18.t.d.1
SE.ENR.PRIM.FM.ZS
SE.ENR.PRSC.FM.ZS
SE.PRM.ENRR.FE
SE.PRM.NENR.FE
SE.PRM.ENRR.MA
SE.PRM.NENR.MA
SE.ENR.SECO.FM.ZS
SE.SEC.ENRR.FE
SE.SEC.NENR.FE
SE.SEC.ENRR.MA
SE.SEC.NENR.MA
SE.ENR.TERT.FM.ZS
SE.TER.ENRR.FE
SE.TER.ENRR.MA
SE.SEC.ENRL.FE.ZS
SE.SEC.TCHR.FE.ZS
SE.SEC.ENRL.VO
SE.SEC.ENRL.VO.FE.ZS
SL.EMP.SELF.FE.ZS
SL.EMP.SELF.MA.ZS
SP.POP.BRTH.MF
IC.WEF.LLCO.FE.ZS
IC.WEF.LLCD.FE.ZS
IC.WEF.SOLO.FE.ZS
UIS.GTVP.2.V.F
UIS.GTVP.4.V.F
UIS.GTVP.3.V.F
IC.WEF.LLCO.MA.ZS
IC.WEF.LLCD.MA.ZS
IC.WEF.SOLO.MA.ZS
UIS.GTVP.2.V.M
UIS.GTVP.4.V.M
SE.SEC.ENRL.MA.VO.ZS
UIS.GTVP.3.V.M
SL.UEM.NEET.FE.ZS
SL.UEM.NEET.MA.ZS
SH.PRV.SMOK.FE
SH.PRV.SMOK.MA
IC.REG.PROC.FE
IC.REG.PROC.MA
SH.STA.SUIC.FE.P5
SH.STA.SUIC.MA.P5
HD.HCI.AMRT
HD.HCI.AMRT.FE
HD.HCI.AMRT.MA
SE.TER.TCHR.FE.ZS
IC.REG.DURS.FE
IC.REG.DURS.MA
SL.EMP.UNDR.FE.ZS
SL.EMP.UNDR.MA.ZS
SH.ALC.PCAP.FE.LI
SH.ALC.PCAP.MA.LI
SL.UEM.ADVN.FE.ZS
SL.UEM.ADVN.MA.ZS
SL.UEM.BASC.FE.ZS
SL.UEM.BASC.MA.ZS
SL.UEM.INTM.FE.ZS
SL.UEM.INTM.MA.ZS
SL.UEM.TOTL.FE.ZS
SL.UEM.TOTL.FE.NE.ZS
SL.UEM.TOTL.MA.ZS
SL.UEM.TOTL.MA.NE.ZS
SL.UEM.1524.FE.ZS
SL.UEM.1524.FE.NE.ZS
SL.UEM.1524.MA.ZS
SL.UEM.1524.MA.NE.ZS
SP.UWT.TFRT
SP.URB.TOTL.FE.ZS
SP.URB.TOTL.MA.ZS
SL.EMP.VULN.FE.ZS
SL.EMP.VULN.MA.ZS
SL.EMP.WORK.FE.ZS
SL.EMP.WORK.MA.ZS
SP.DYN.WFRT
SG.CRT.TSTM.WT
SG.IND.WORK.EQ
SG.DMK.SRCR.FN.ZS
SG.DMK.VISI.FN.ZS
SG.DMK.FOOD.FN.ZS
SG.DMK.DPCH.FN.ZS
SG.DMK.PRCH.FN.ZS
SG.DMK.NONE.FN.ZS
SG.DMK.HLTH.FN.ZS
SG.DMK.ALLD.FN.ZS
SG.VAW.REAS.ZS
SG.VAW.REAS.Q1.ZS
SG.VAW.REAS.Q2.ZS
SG.VAW.REAS.Q3.ZS
SG.VAW.REAS.Q4.ZS
SG.VAW.REAS.Q5.ZS
SG.VAW.ARGU.ZS
SG.VAW.ARGU.Q1.ZS
SG.VAW.ARGU.Q2.ZS
SG.VAW.ARGU.Q3.ZS
SG.VAW.ARGU.Q4.ZS
SG.VAW.ARGU.Q5.ZS
SG.VAW.BURN.ZS
SG.VAW.BURN.Q1.ZS
SG.VAW.BURN.Q2.ZS
SG.VAW.BURN.Q3.ZS
SG.VAW.BURN.Q4.ZS
SG.VAW.BURN.Q5.ZS
SG.VAW.GOES.ZS
SG.VAW.GOES.Q1.ZS
SG.VAW.GOES.Q2.ZS
SG.VAW.GOES.Q3.ZS
SG.VAW.GOES.Q4.ZS
SG.VAW.GOES.Q5.ZS
SG.VAW.NEGL.ZS
SG.VAW.NEGL.Q1.ZS
SG.VAW.NEGL.Q2.ZS
SG.VAW.NEGL.Q3.ZS
SG.VAW.NEGL.Q4.ZS
SG.VAW.NEGL.Q5.ZS
SG.VAW.REFU.ZS
SG.VAW.REFU.Q1.ZS
SG.VAW.REFU.Q2.ZS
SG.VAW.REFU.Q3.ZS
SG.VAW.REFU.Q4.ZS
SG.VAW.REFU.Q5.ZS
SG.RSX.REAS.ZS
SG.RSX.REAS.Q1.ZS
SG.RSX.REAS.Q2.ZS
SG.RSX.REAS.Q3.ZS
SG.RSX.REAS.Q4.ZS
SG.RSX.REAS.Q5.ZS
SG.RSX.NORS.ZS
SG.RSX.NORS.Q1.ZS
SG.RSX.NORS.Q2.ZS
SG.RSX.NORS.Q3.ZS
SG.RSX.NORS.Q4.ZS
SG.RSX.NORS.Q5.ZS
SG.RSX.BRTH.ZS
SG.RSX.BRTH.Q1.ZS
SG.RSX.BRTH.Q2.ZS
SG.RSX.BRTH.Q3.ZS
SG.RSX.BRTH.Q4.ZS
SG.RSX.BRTH.Q5.ZS
SG.RSX.TIRD.ZS
SG.RSX.TIRD.Q1.ZS
SG.RSX.TIRD.Q2.ZS
SG.RSX.TIRD.Q3.ZS
SG.RSX.TIRD.Q4.ZS
SG.RSX.TIRD.Q5.ZS
SG.RSX.SXOT.ZS
SG.RSX.SXOT.Q1.ZS
SG.RSX.SXOT.Q2.ZS
SG.RSX.SXOT.Q3.ZS
SG.RSX.SXOT.Q4.ZS
SG.RSX.SXOT.Q5.ZS
SG.RSX.TMDS.ZS
SG.RSX.TMDS.Q1.ZS
SG.RSX.TMDS.Q2.ZS
SG.RSX.TMDS.Q3.ZS
SG.RSX.TMDS.Q4.ZS
SG.RSX.TMDS.Q5.ZS
SG.OWN.HSNO.FE.ZS
SG.OWN.HSNO.FE.Q1.ZS
SG.OWN.HSNO.FE.Q2.ZS
SG.OWN.HSNO.FE.Q3.ZS
SG.OWN.HSNO.FE.Q4.ZS
SG.OWN.HSNO.FE.Q5.ZS
SG.OWN.LDNO.FE.ZS
SG.OWN.LDNO.FE.Q1.ZS
SG.OWN.LDNO.FE.Q2.ZS
SG.OWN.LDNO.FE.Q3.ZS
SG.OWN.LDNO.FE.Q4.ZS
SG.OWN.LDNO.FE.Q5.ZS
SG.OWN.HSAL.FE.ZS
SG.OWN.HSAL.FE.Q1.ZS
SG.OWN.HSAL.FE.Q2.ZS
SG.OWN.HSAL.FE.Q3.ZS
SG.OWN.HSAL.FE.Q4.ZS
SG.OWN.HSAL.FE.Q5.ZS
SG.OWN.HSAJ.FE.ZS
SG.OWN.HSAJ.FE.Q1.ZS
SG.OWN.HSAJ.FE.Q2.ZS
SG.OWN.HSAJ.FE.Q3.ZS
SG.OWN.HSAJ.FE.Q4.ZS
SG.OWN.HSAJ.FE.Q5.ZS
SG.OWN.HSJT.FE.ZS
SG.OWN.HSJT.FE.Q1.ZS
SG.OWN.HSJT.FE.Q2.ZS
SG.OWN.HSJT.FE.Q3.ZS
SG.OWN.HSJT.FE.Q4.ZS
SG.OWN.HSJT.FE.Q5.ZS
SG.OWN.LDAL.FE.ZS
SG.OWN.LDAL.FE.Q1.ZS
SG.OWN.LDAL.FE.Q2.ZS
SG.OWN.LDAL.FE.Q3.ZS
SG.OWN.LDAL.FE.Q4.ZS
SG.OWN.LDAL.FE.Q5.ZS
SG.OWN.LDAJ.FE.ZS
SG.OWN.LDAJ.FE.Q1.ZS
SG.OWN.LDAJ.FE.Q2.ZS
SG.OWN.LDAJ.FE.Q3.ZS
SG.OWN.LDAJ.FE.Q4.ZS
SG.OWN.LDAJ.FE.Q5.ZS
SG.OWN.LDJT.FE.ZS
SG.OWN.LDJT.FE.Q1.ZS
SG.OWN.LDJT.FE.Q2.ZS
SG.OWN.LDJT.FE.Q3.ZS
SG.OWN.LDJT.FE.Q4.ZS
SG.OWN.LDJT.FE.Q5.ZS
SP.M15.2024.FE.ZS
SP.M18.2024.FE.ZS
SH.DYN.AIDS.FE.ZS
UIS.LPP.Ag15t24
UIS.LP.Ag15t24.F
