"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
0,0,"LKA","Sri Lanka","SAS","N","1984","1985","X",42.21893,3.2,119.9757,0.4942835,0.1510145,0.06177631,0.2037413,0.3246785,98.07023,0.1736139,0.2667901,15.951422,"LKA_N1985X",0.03589,0.04703,0.05703,0.06665,0.07654,0.08741,0.1004,0.1179,0.147,0.2642
0,0,"LCA","St. Lucia","LAC","N","1984","1995","Y",2.139054,3.2,61.50947,0.8531003,0.4776766,0.3133241,0.8571792,0.4258438,45.32322,0.3157385,0.3738608,0.124468,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,"SDN","Sudan","SSA","N","1984","2009","X",1.48553,3.2,73.86027,0.7778201,0.3632361,0.2086848,0.5718163,0.3539534,59.61091,0.2131855,-1,16.658054,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669
0,1,"SUR","Suriname","LAC","N","1984","1999","Y",1.884817,3.2,249.6742,0.3837538,0.212379,0.1690068,0.1753616,0.5760975,159.7501,1.612256,-1,0.36766,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,1,"SWE","Sweden","OHI","N","1984","2003","Y",9.105002,3.2,885.7182,0.007463783,0.0035985,0.002671617,0.009060549,0.25269,807.0049,0.1211563,-1,8.336605,"SWE_N2003Y",0.03664,0.05691,0.06815,0.07741,0.08655,0.09636,0.1079,0.1234,0.1454,0.2012
0,1,"CHE","Switzerland","OHI","N","1984","2006","Y",1.613419,3.2,1548.187,0.002404439,0.0007142201,0.0002121536,0.0008474651,0.339167,1282.872,0.1979724,-1,6.441865,"CHE_N2006Y",0.029,0.04524,0.05473,0.06508,0.07618,0.08878,0.1035,0.1238,0.1536,0.2601
0,1,"SYR","Syrian Arab Republic","MNA","N","1984","2004","X",22.88657,3.2,165.8465,0.3112885,0.07885882,0.02862368,0.09995475,0.3577617,127.0757,0.2084355,-1,10.293049,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,"TJK","Tajikistan","ECA","N","1984","1999","X",1.88267,3.2,227.2778,0.0937055,0.02369987,0.009830076,0.03214779,0.2954314,195.5676,0.1498605,-1,4.397525,"TJK_N1999X",0.03272,0.0507,0.06222,0.07224,0.08161,0.09256,0.1053,0.1212,0.1479,0.2335
0,1,"TZA","Tanzania","SSA","N","1984","1991.92","X",585.5204,3.2,50.83238,0.9136804,0.5196543,0.337101,0.8895981,0.3529222,40.55412,0.2106648,-1,21.173603,"TZA_N1991X",0.02699,0.04323,0.05493,0.06506,0.07416,0.08532,0.09895,0.1217,0.1584,0.2712
1,0,"THA","Thailand","EAP","N","1984","","X",12.84438,3.2,168.6217,0.4203521,0.1428573,0.06284442,0.1962902,-1,-1,-1,-1,51.108082,"THA_N1981X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TGO","Togo","SSA","N","1984","2006","X",232.215,3.2,86.95432,0.7304317,0.3528508,0.2041254,0.5516833,0.4221258,60.08305,0.2940239,-1,3.140237,"TGO_N2006X",0.02465,0.03593,0.0442,0.05322,0.06353,0.07549,0.09303,0.1185,0.165,0.3264
0,1,"TON","Tonga","EAP","N","1984","2001","X",1.638717,3.2,219.4207,0.2062156,0.05918551,0.0263426,0.08228657,0.3769018,174.0409,0.2448666,-1,0.093842,"TON_N2001X",0.02374,0.03875,0.04942,0.06087,0.0723,0.08662,0.1025,0.1238,0.1592,0.2829
0,0,"TTO","Trinidad and Tobago","LAC","N","1984","1988","Y",4.619226,3.2,528.8104,0.04792298,0.007545064,0.001587982,0.009487275,0.4260131,391.9309,0.3193416,0.4042014,1.155695,"TTO_N1988Y",0.01863,0.03038,0.042,0.05403,0.06706,0.082,0.1004,0.1257,0.1683,0.3114
0,0,"TUN","Tunisia","MNA","N","1984","1985","X",0.6965338,3.2,173.9517,0.3747476,0.1293356,0.06023341,0.1792593,0.4343377,123.2397,0.3218198,0.3749393,7.127941,"TUN_N1985X",0.02258,0.03282,0.04293,0.05338,0.06471,0.07772,0.09385,0.1163,0.1549,0.3408
0,0,"TUR","Turkey","ECA","N","1984","1987","X",1.164342,3.2,245.1838,0.1981826,0.05151317,0.01985195,0.06651956,0.4347706,171.0208,0.3258678,-1.279774,48.114105,"TUR_N1987X",0.02367,0.03528,0.04438,0.05373,0.06407,0.07617,0.0913,0.1122,0.1478,0.3513
0,0,"TKM","Turkmenistan","ECA","N","1984","1998","X",1.527624,3.2,110.287,0.6044924,0.2485307,0.1298601,0.3727485,0.4076536,80.81669,0.2778098,0.3609475,3.166221,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,0,"UGA","Uganda","SSA","N","1984","1989","X",946.8904,3.2,71.6849,0.798012,0.4311551,0.2777971,0.757491,0.4436272,50.78736,0.3412106,0.4051224,14.17447,"UGA_N1989X",0.01933,0.03008,0.04082,0.052,0.06421,0.07831,0.09584,0.1202,0.1622,0.337
0,1,"UKR","Ukraine","ECA","N","1984","1992","X",3.311232,3.2,256.2623,0.07701762,0.01940234,0.007466713,0.02531114,0.2970892,226.2723,0.1524169,-1,50.754,"UKR_N1992X",0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
0,1,"GBR","United Kingdom","OHI","N","1984","2004","Y",0.7564041,3.2,714.5312,0.01482358,0.006309547,0.004236014,0.01370895,0.3599902,580.0248,0.234994,-1,56.422072,"GBR_N2004Y",0.02501,0.04211,0.05336,0.06422,0.07521,0.08734,0.1019,0.1209,0.1526,0.2774
1,1,"USA","United States","OHI","N","1984","","Y",1,3.2,1536.116,0.007494142,0.005029448,0.004055646,0.01763171,-1,-1,-1,-1,235.825,"USA_N1979Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"URY","Uruguay","LAC","N","1984","","Y",16.42385,3.2,458.7651,0.06487359,0.01483214,0.004903935,0.01933455,-1,-1,-1,-1,2.992645,"URY_N1981Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UZB","Uzbekistan","ECA","N","1984","1998","X",635.7095,3.2,124.9595,0.5278482,0.2409492,0.1483932,0.3829521,0.4467317,91.64748,0.4924187,-1,17.659975,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
0,1,"VUT","Vanuatu","EAP","N","1984","2010","X",115.8271,3.2,136.0037,0.4461338,0.1517472,0.06999207,0.2109131,0.3762623,105.3262,0.2372648,-1,0.127092,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294
1,0,"VEN","Venezuela, Republica Bolivariana de","LAC","N","1984","","Y",2.915005,3.2,418.8958,0.1924976,0.0608965,0.0252871,0.08330334,-1,-1,-1,-1,17.057785,"VEN_N1981Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"VNM","Vietnam","EAP","N","1984","1992.71","X",7624.973,3.2,55.51836,0.8901822,0.4931647,0.3094385,0.810585,0.356544,42.25968,0.2067359,-1,59.65309,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
0,1,"PSE","West Bank and Gaza","MNA","N","1984","2004","X",2.5228,3.2,141.9755,0.3761129,0.1153483,0.04937479,0.1563663,0.3404466,113.942,0.1943908,-1,0,"PSE_N2004X",0.02997,0.04505,0.05478,0.06562,0.07537,0.08722,0.1026,0.1219,0.1527,0.2648
0,1,"YEM","Yemen, Republic of","MNA","N","1984","1998","X",111.303,3.2,163.2115,0.3085937,0.09072082,0.0379147,0.1213608,0.3499779,131.014,0.2048662,-1,9.47217,"YEM_N1998X",0.02855,0.0427,0.0536,0.06397,0.07467,0.08705,0.1025,0.1231,0.1556,0.2683
0,1,"ZMB","Zambia","SSA","N","1984","1991","X",2505.341,3.2,103.8476,0.6585382,0.4340972,0.3401185,1.117524,0.6050619,55.24051,0.9370474,-1,6.738765,"ZMB_N1991X",0.001763,0.007599,0.01587,0.02747,0.04353,0.06418,0.09149,0.1293,0.1895,0.4293
0,0,"ZWE","Zimbabwe","SSA","N","1984","2011","X",0.5359763,3.2,200.0185,0.3135162,0.09300191,0.03626658,0.1221876,0.4315358,139.1687,0.3111535,0.3883556,8.342195,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","1987","1996","X",58.16801,3.2,205.5995,0.1050036,0.01843931,0.00532892,0.02214537,0.2701034,180.6924,0.1191043,-1,3.083605,"ALB_N1996X",0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122
0,0,"DZA","Algeria","MNA","N","1987","1988","X",31.77229,3.2,225.89,0.1945326,0.04827609,0.01630978,0.06092744,0.4019491,168.0847,0.2817323,0.3079208,23.917897,"DZA_N1988X",0.027,0.03839,0.04869,0.05868,0.06898,0.08035,0.09398,0.1124,0.1434,0.3281
0,1,"AGO","Angola","SSA","N","1987","2000.21","X",73.83312,3.2,172.46,0.4516147,0.2075571,0.1280393,0.3614634,0.5195689,109.0867,0.5125765,-1,11.218268,"AGO_N2000X",0.009832,0.02195,0.03342,0.04495,0.05663,0.07049,0.08808,0.1135,0.1587,0.4025
0,0,"ARG","Argentina","LAC","U","1987","1987","Y",2.768382,3.2,788.8666,0.009119486,0.0004174568,2.549924E-05,0.0004395085,0.4527689,557.7358,0.362684,0.4058292,26.891584,"ARG_U1987Y",0.01725,0.02884,0.04012,0.05164,0.06403,0.07815,0.09553,0.1195,0.1607,0.3442
0,0,"ARM","Armenia","ECA","N","1987","1996","Y",183.7796,3.2,263.4109,0.1936217,0.05336491,0.02127024,0.07033614,0.4441862,181.5902,0.3354787,0.3826619,3.451942,"ARM_N1996Y",0.02296,0.03236,0.04186,0.05187,0.06291,0.07575,0.09185,0.1144,0.1538,0.3522
1,1,"AUS","Australia","OHI","N","1987","","Y",1.526641,3.2,1091.709,0.0111446,0.006984386,0.005321593,0.0205661,-1,-1,-1,-1,16.2639,"AUS_N1985Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AUT","Austria","OHI","N","1987","2003","Y",0.8475838,3.2,1129.262,0.004829058,0.003300121,0.002574338,0.008499964,0.2946442,980.0651,0.1587559,-1,7.574586,"AUT_N2003Y",0.0331,0.05166,0.0622,0.0722,0.08163,0.0922,0.1053,0.1213,0.146,0.2344
0,1,"AZE","Azerbaijan","ECA","N","1987","1995","X",0.3294187,3.2,535.2148,0.01632532,0.005318115,0.002849017,0.008205448,0.3465029,436.2512,0.2078099,-1,6.8935,"AZE_N1995X",0.02694,0.04377,0.05496,0.06545,0.07575,0.08791,0.1022,0.1229,0.1524,0.2677
1,0,"BGD","Bangladesh","SAS","N","1987","","X",24.84915,3.2,83.66385,0.7545316,0.2688518,0.121172,0.3731305,-1,-1,-1,-1,98.343809,"BGD_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"BLR","Belarus","ECA","N","1987","1993","Y",1832.435,3.2,252.4434,0.008472916,0.001090045,0.0002904065,0.001264686,0.2160372,232.9554,0.07740133,0.1706868,10.111,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,1,"BEL","Belgium","OHI","N","1987","2003","Y",0.879014,3.2,1011.011,0.004962496,0.003072873,0.002115807,0.005706358,0.2814264,902.278,0.1450443,-1,9.870234,"BEL_N2003Y",0.03284,0.05271,0.0646,0.07461,0.08443,0.09426,0.106,0.1211,0.1472,0.2223
0,1,"BLZ","Belize","LAC","N","1987","1993","Y",1.182611,3.2,139.1528,0.6414167,0.3233734,0.2018554,0.5635272,0.6025399,69.21968,0.7124081,-1,0.17432,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,"BEN","Benin","SSA","N","1987","2003","X",224.9172,3.2,66.52447,0.8453207,0.4348667,0.2612121,0.6965471,0.385782,49.74743,0.2463929,-1,4.535263,"BEN_N2003X",0.02858,0.04115,0.05027,0.05884,0.06928,0.08065,0.09471,0.1145,0.1509,0.3112
0,1,"BTN","Bhutan","SAS","N","1987","2003","X",16.96291,3.2,70.62418,0.8133478,0.4225681,0.2580442,0.6819885,0.40898,49.93679,0.272455,-1,0.500437,"BTN_N2003X",0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,0,"BOL","Bolivia","LAC","N","1987","1990.5","Y",2.906106,3.2,231.1186,0.2420715,0.06871208,0.02584934,0.09137653,0.4203572,166.8928,0.297862,0.3953767,6.464732,"BOL_N1990Y",0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
0,1,"BIH","Bosnia and Herzegovina","ECA","N","1987","2001","X",0.8669357,3.2,180.9313,0.1650627,0.03783149,0.01381785,0.04928148,0.2996645,153.434,0.1566987,-1,4.478519,"BIH_N2001X",0.0359,0.05195,0.06215,0.0709,0.07998,0.08995,0.1031,0.1181,0.1397,0.2482
1,0,"BWA","Botswana","SSA","N","1987","","X",4.438053,3.2,133.0315,0.6162797,0.3097863,0.1909187,0.5211851,-1,-1,-1,-1,1.264314,"BWA_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BRA","Brazil","LAC","N","1987","1987","Y",1.658783,3.2,312.8009,0.33135,0.1475247,0.08833035,0.2145441,0.5969279,154.8866,0.7427081,-1,141.273488,"BRA_N1987Y",0.007388,0.01636,0.02417,0.03282,0.04357,0.0571,0.07609,0.1051,0.1635,0.4738
0,0,"BGR","Bulgaria","ECA","N","1987","1989","X",0.765068,3.2,688.835,0.0009245063,0.0006488381,0.0006388381,3.568406E-05,0.2342719,628.0794,0.08979578,0.1936653,8.971359,"BGR_N1989X",0.04565,0.0589,0.06918,0.07818,0.08681,0.0958,0.106,0.1192,0.1399,0.2003
0,1,"BFA","Burkina Faso","SSA","N","1987","1994.25","X",222.242,3.2,39.69775,0.9307641,0.6567173,0.4988103,1.317767,0.4807249,23.81219,0.3852556,-1,8.140073,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
0,0,"BDI","Burundi","SSA","N","1987","1992","X",487.3273,3.2,41.56141,0.9521415,0.5940808,0.4043954,1.057806,0.3333381,33.75582,0.1824366,0.2822712,4.987736,"BDI_N1992X",0.03414,0.04526,0.05545,0.06542,0.07575,0.08721,0.101,0.1195,0.1505,0.2658
0,1,"CPV","Cabo Verde","SSA","N","1987","2001.77","X",47.56514,3.2,85.454,0.781479,0.432043,0.2816904,0.7518687,0.524963,49.4031,0.4786267,-1,0.324893,"CPV_N2001X",0.01587,0.02564,0.03348,0.04232,0.05217,0.06488,0.08098,0.1046,0.1537,0.4264
0,1,"CMR","Cameroon","SSA","N","1987","1996","X",230.3753,3.2,149.1485,0.503659,0.1688041,0.07493439,0.2297262,0.4444676,95.37079,0.325144,-1,10.696274,"CMR_N1996X",0.0248,0.03617,0.04427,0.05116,0.05977,0.07018,0.08501,0.1113,0.1558,0.3615
0,1,"CAN","Canada","OHI","N","1987","1987","Y",1.284584,3.2,1310.83,0.002210968,0.001280515,0.0007416293,0.001913624,0.3147403,1119.09,0.1747378,-1,26.55,"CAN_N1987Y",0.02835,0.04766,0.05969,0.06976,0.07966,0.09129,0.1055,0.1249,0.1547,0.2384
0,0,"CAF","Central African Republic","SSA","N","1987","1992.43","X",267.8691,3.2,42.78229,0.8993117,0.6702664,0.546078,1.651549,0.6133075,20.12172,0.7409222,0.7126964,2.755244,"CAF_N1992X",0.006934,0.01297,0.02021,0.02909,0.04034,0.05523,0.07624,0.1091,0.1725,0.4773
0,1,"TCD","Chad","SSA","N","1987","2003","X",251.2962,3.2,52.2233,0.8991823,0.5282324,0.3529522,0.931296,0.3982457,38.41461,0.2676824,-1,5.408087,"TCD_N2003X",0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071
0,1,"CHL","Chile","LAC","N","1987","1987","Y",391.6442,3.2,299.15,0.2884795,0.1069452,0.05628356,0.1619975,0.5621016,156.6937,0.5916716,-1,12.594145,"CHL_N1987Y",0.0116,0.02183,0.02942,0.0376,0.04707,0.05912,0.07618,0.1032,0.1601,0.4539
0,0,"CHN","China","EAP","A","1987","1987","Y",3.696112,3.2,57.02595,0.9016839,0.4453772,0.2608281,0.7176765,-1,-1,-1,-1,1084.035,"CHN_R1987Y",0,0,0,0,0,0,0,0,0,0
0,0,"CHN","China","EAP","R","1987","1987","Y",3.696112,3.2,50.18413,0.9360328,0.5085407,0.3116226,0.841983,0.2945106,43.71798,0.1455677,0.2416238,821.058949,"CHN_R1987Y",0.03497,0.04977,0.0615,0.0719,0.08198,0.09257,0.1048,0.1207,0.1464,0.2354
0,0,"CHN","China","EAP","U","1987","1987","Y",3.696112,3.2,78.38737,0.7944405,0.2481693,0.1022384,0.3295688,0.2019938,73.9687,0.06944133,-1.555839,262.976051,"CHN_U1987Y",0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181
0,1,"COL","Colombia","LAC","N","1987","1992","Y",1196.955,3.2,278.9896,0.2372806,0.09711571,0.06066731,0.1018497,0.5145367,169.3403,0.7018257,-1,32.324325,"COL_N1992Y",0.01062,0.02617,0.03545,0.04453,0.05498,0.06739,0.08422,0.1099,0.1622,0.4046
0,1,"COM","Comoros","SSA","N","1987","2004","X",220.5725,3.2,281.8761,0.278142,0.09058615,0.0412398,0.1263249,0.5592516,150.9305,0.546712,-1,0.376654,"COM_N2004X",0.01539,0.02471,0.0324,0.04026,0.0483,0.05937,0.07307,0.09246,0.1331,0.481
0,1,"COD","Congo, Democratic Republic of","SSA","N","1987","2004.89","X",537.7323,3.2,63.72886,0.8381332,0.4650669,0.3005783,0.7985933,0.4216363,45.3025,0.3008181,-1,31.529823,"COD_N2004X",0.02205,0.03486,0.04467,0.05422,0.06519,0.07816,0.09598,0.1199,0.161,0.324
0,1,"COG","Congo, Republic of","SSA","N","1987","2005","X",296.5003,3.2,93.53018,0.7168735,0.3613687,0.2195713,0.5882096,0.4733054,59.6979,0.3799083,-1,2.249146,"COG_N2005X",0.01961,0.02935,0.03871,0.04742,0.05776,0.07086,0.08901,0.1147,0.164,0.3685
1,1,"CRI","Costa Rica","LAC","N","1987","","Y",343.7857,3.2,205.8408,0.2436101,0.1093422,0.07008329,0.1640318,-1,-1,-1,-1,2.872211,"CRI_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CIV","Cote d'Ivoire","SSA","N","1987","","X",235.6879,3.2,204.3022,0.2508575,0.06816791,0.02801967,0.09080154,-1,-1,-1,-1,11.019651,"CIV_N1986X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"HRV","Croatia","ECA","N","1987","1988","Y",4.358503,3.2,597.7018,0.0009885804,0.0005621541,0.0005521541,0.0001548913,0.2278073,556.6769,0.08802812,0.1812014,4.74,"HRV_N1988Y",0.04312,0.05997,0.07132,0.08054,0.08896,0.09747,0.107,0.119,0.1378,0.1949
0,1,"CYP","Cyprus","OHI","N","1987","2004","Y",0.7115528,3.2,620.6293,0.002450742,0.001229372,0.000616693,0.00170674,0.3008683,526.7063,0.1518387,-1,0.72338,"CYP_N2004Y",0.03658,0.05125,0.06031,0.0695,0.07956,0.09025,0.1026,0.1204,0.1468,0.2427
0,0,"CZE","Czech Republic","ECA","N","1987","1993","Y",14.90097,3.2,553.9359,0.0002763799,0.0001230086,0.0001100121,7.848184E-05,0.2660468,470.9991,0.1212092,-1.52816,10.347318,"CZE_N1993Y",0.04644,0.05794,0.06564,0.07305,0.08086,0.08961,0.1001,0.114,0.1361,0.2363
0,1,"DNK","Denmark","OHI","N","1987","2003","Y",8.523886,3.2,1160.445,0.00470111,0.002479592,0.001961553,0.006078432,0.2563006,1039.313,0.1210933,-1,5.127024,"DNK_N2003Y",0.03985,0.05843,0.06762,0.07579,0.08476,0.09385,0.1049,0.1203,0.1408,0.2136
0,1,"DJI","Djibouti","MNA","N","1987","2002","X",101.4806,3.2,224.3437,0.2098923,0.06139217,0.02645077,0.08385928,0.3999784,168.2901,0.2733941,-1,0.49033,"DJI_N2002X",0.02313,0.03705,0.04777,0.05804,0.0691,0.08199,0.09802,0.1198,0.1574,0.3077
1,0,"DOM","Dominican Republic","LAC","N","1987","","Y",20.74103,3.2,373.4186,0.1911139,0.06896136,0.03401627,0.09802806,-1,-1,-1,-1,6.764624,"DOM_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"ECU","Ecuador","LAC","N","1987","1987","Y",0.5472345,3.2,225.5435,0.3243483,0.1452335,0.08690794,0.2480127,0.5049197,149.2647,0.4885518,0.4523506,9.504129,"ECU_N1987Y",0.01035,0.0225,0.0343,0.04632,0.05923,0.07393,0.09202,0.117,0.1599,0.3844
0,0,"EGY","Egypt, Arab Republic of","MNA","N","1987","1990.5","X",2.777,3.2,131.1235,0.4296409,0.1149863,0.0414306,0.1478053,0.3200394,106.3666,0.1693378,0.2553803,53.066229,"EGY_N1990X",0.03849,0.04866,0.05792,0.06691,0.07621,0.08649,0.09884,0.1155,0.1436,0.2673
0,0,"SLV","El Salvador","LAC","N","1987","1989","Y",0.5307735,3.2,221.4761,0.3112042,0.1647883,0.1253279,0.2005461,-1,-1,-1,-1,5.053714,"SLV_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"EST","Estonia","ECA","N","1987","1993","Y",0.6085634,3.2,444.711,0.02685621,0.008008421,0.004700433,0.008196026,0.3950347,335.4648,0.2691692,-1.288669,1.552221,"EST_N1993Y",0.02498,0.03909,0.04912,0.05903,0.06968,0.08184,0.09667,0.1167,0.1495,0.3135
0,0,"SWZ","Eswatini","SSA","N","1987","1994.83","X",4.049069,3.2,34.65586,0.9520429,0.7319149,0.6009508,1.76198,0.6045472,17.47352,0.6925939,-1.132671,0.766707,"SWZ_N1994X",0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
0,1,"ETH","Ethiopia","SSA","N","1987","1995.25","X",5.438614,3.2,73.41517,0.8465276,0.4380618,0.2633063,0.7012105,0.4456451,48.91927,0.3411386,-1,43.493283,"ETH_N1995X",0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805
0,1,"FJI","Fiji","EAP","N","1987","2002.5","X",1.216541,3.2,153.759,0.3814801,0.1212851,0.0526623,0.1638433,0.3810205,116.4032,0.2401027,-1,0.721725,"FJI_N2002X",0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
0,1,"FIN","Finland","OHI","N","1987","2003","Y",0.9802463,3.2,943.0011,0.002493796,0.0004064309,6.623882E-05,0.000443655,0.2768374,816.2982,0.1319045,-1,4.932123,"FIN_N2003Y",0.03864,0.05507,0.06523,0.07375,0.08199,0.09152,0.1029,0.1186,0.1423,0.23
0,1,"FRA","France","OHI","N","1987","2003","Y",0.8797541,3.2,1006.71,0.002475366,0.001324781,0.0007090045,0.001896423,0.314088,845.1054,0.1681442,-1,57.482591,"FRA_N2003Y",0.03304,0.04945,0.05919,0.06875,0.07879,0.08961,0.1027,0.1201,0.1469,0.2514
0,1,"GAB","Gabon","SSA","N","1987","2005","X",359.2185,3.2,205.4505,0.2703701,0.08199,0.03553455,0.1115081,0.4218499,145.9986,0.3011957,-1,0.876863,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
0,1,"GMB","Gambia, The","SSA","N","1987","1998","X",10.82647,3.2,58.04986,0.861394,0.5321487,0.3733876,1.010178,0.4851946,37.21156,0.4216336,-1,0.804125,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
0,0,"GEO","Georgia","ECA","N","1987","1996","X",0.8419071,3.2,887.7873,0,0,0,0,0.3713271,719.0661,0.2404084,0.3201177,4.7435,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
0,1,"DEU","Germany","OHI","N","1987","1991","Y",0.8180292,3.2,1243.101,0,0,0,0,0.292449,1066.557,0.141901,-1,77.83992,"DEU_N1991Y",0.03671,0.05144,0.06057,0.07011,0.08004,0.09153,0.1058,0.1239,0.1506,0.2293
1,0,"GHA","Ghana","SSA","N","1987","1987.5","X",0.7880217,3.2,78.53873,0.762714,0.3389063,0.1878683,0.5296511,-1,-1,-1,-1,13.481406,"GHA_N1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GRC","Greece","OHI","N","1987","2003","Y",0.7582539,3.2,613.7393,0.01492547,0.006372115,0.004918305,0.007261435,0.3276078,526.8407,0.2000485,-1,10.000595,"GRC_N2003Y",0.02752,0.0448,0.05622,0.06762,0.07924,0.09238,0.107,0.1258,0.1539,0.2456
1,0,"GTM","Guatemala","LAC","N","1987","","Y",3.873239,3.2,125.547,0.6456859,0.3520834,0.2348799,0.6564699,-1,-1,-1,-1,8.639108,"GTM_N1986Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"GIN","Guinea","SSA","N","1987","1991","X",2572.343,3.2,23.86887,0.9845424,0.7565839,0.6206011,1.900398,0.4684305,17.25075,0.4509828,0.4905278,5.381483,"GIN_N1991X",0.008884,0.02151,0.03452,0.04841,0.06383,0.0818,0.1041,0.1348,0.1848,0.3174
0,0,"GNB","Guinea-Bissau","SSA","N","1987","1991","X",248.2358,3.2,104.9705,0.6678634,0.3840992,0.2722262,0.7590175,-1,-1,-1,-1,0.943617,"GNB_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"GUY","Guyana","LAC","N","1987","1992.5","Y",133.2612,3.2,118.0967,0.6456497,0.2938786,0.1717795,0.4859859,-1,-1,-1,-1,0.757506,"GUY_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"HTI","Haiti","LAC","N","1987","2001","Y",20.70574,3.2,132.1854,0.6428867,0.3476949,0.2321038,0.6622908,0.5947662,67.58315,0.692278,-1,6.670568,"HTI_N2001Y",0.006444,0.01688,0.02628,0.03522,0.04534,0.0575,0.07512,0.1013,0.1577,0.4782
0,0,"HND","Honduras","LAC","N","1987","1989","Y",10.08031,3.2,142.2567,0.6143653,0.3244298,0.2096055,0.5775577,0.5949015,72.01293,0.6590374,0.5664028,4.541804,"HND_N1989Y",0.01041,0.01722,0.02492,0.03383,0.0445,0.05787,0.07576,0.1024,0.1513,0.4818
0,0,"HUN","Hungary","ECA","N","1987","1987","Y",137.8829,3.2,633.9264,0.0009857239,0.0008060303,0.0007960303,0,0.2095999,585.9167,0.07610319,-1.546974,10.612741,"HUN_N1987Y",0.04962,0.06457,0.07315,0.08084,0.08849,0.09661,0.1058,0.1172,0.1337,0.19
