"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
1,1,"VEN","Venezuela, Republica Bolivariana de","LAC","N","1990","","Y",2.915005,5.5,343.2545,0.3035946,0.1302465,0.08340979,0.1405111,-1,-1,-1,-1,19.861956,"VEN_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"VNM","Vietnam","EAP","N","1990","1992.71","X",7624.973,5.5,63.66472,0.9610735,0.6394375,0.4587419,1.187031,0.356544,48.46056,0.2067359,-1,68.209605,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
0,1,"PSE","West Bank and Gaza","MNA","N","1990","2004","X",2.5228,5.5,157.8554,0.6727966,0.266066,0.13501,0.3879582,0.3404466,126.6863,0.1943908,-1,1.978248,"PSE_N2004X",0.02997,0.04505,0.05478,0.06562,0.07537,0.08722,0.1026,0.1219,0.1527,0.2648
0,1,"YEM","Yemen, Republic of","MNA","N","1990","1998","X",111.303,5.5,153.133,0.6902382,0.2853743,0.1503074,0.4240486,0.3499779,122.9238,0.2048662,-1,12.057039,"YEM_N1998X",0.02855,0.0427,0.0536,0.06397,0.07467,0.08705,0.1025,0.1231,0.1556,0.2683
0,1,"ZMB","Zambia","SSA","N","1990","1991","X",2505.341,5.5,95.90941,0.8353398,0.5836821,0.4699826,1.582354,0.6050619,51.0179,0.9370474,-1,8.027253,"ZMB_N1991X",0.001763,0.007599,0.01587,0.02747,0.04353,0.06418,0.09149,0.1293,0.1895,0.4293
0,0,"ZWE","Zimbabwe","SSA","N","1990","2011","X",0.5359763,5.5,219.074,0.5495943,0.2184931,0.1103054,0.3204347,0.4315358,152.427,0.3111535,0.3883556,10.183113,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","1993","1996","X",58.16801,5.5,137.741,0.7345684,0.2775761,0.133553,0.3906892,0.2701034,121.0545,0.1191043,-1,3.227287,"ALB_N1996X",0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122
1,0,"DZA","Algeria","MNA","N","1993","","X",31.77229,5.5,192.6304,0.5614724,0.2099081,0.1031156,0.3060825,-1,-1,-1,-1,27.786259,"DZA_N1988X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AGO","Angola","SSA","N","1993","2000.21","X",73.83312,5.5,106.9601,0.8497581,0.5236127,0.3730862,1.042542,0.5195689,67.65576,0.5125765,-1,13.403734,"AGO_N2000X",0.009832,0.02195,0.03342,0.04495,0.05663,0.07049,0.08808,0.1135,0.1587,0.4025
0,1,"ARG","Argentina","LAC","U","1993","1993","Y",2.768382,5.5,566.0145,0.149764,0.05480138,0.03080059,0.06773386,0.4485629,396.681,0.3879424,-1,29.933012,"ARG_U1993Y",0.01484,0.02966,0.04098,0.05217,0.06421,0.07899,0.09672,0.1234,0.167,0.332
0,0,"ARM","Armenia","ECA","N","1993","1996","Y",183.7796,5.5,128.29,0.8020737,0.4211699,0.2622721,0.7119011,0.4441862,88.44056,0.3354787,0.3826619,3.363098,"ARM_N1996Y",0.02296,0.03236,0.04186,0.05187,0.06291,0.07575,0.09185,0.1144,0.1538,0.3522
1,1,"AUS","Australia","OHI","N","1993","","Y",1.526641,5.5,1037.976,0.01666342,0.009964441,0.007777693,0.02169544,-1,-1,-1,-1,17.667,"AUS_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AUT","Austria","OHI","N","1993","2003","Y",0.8475838,5.5,1276.446,0.007456229,0.00410787,0.003196182,0.01082464,0.2946442,1107.804,0.1587559,-1,7.905633,"AUT_N2003Y",0.0331,0.05166,0.0622,0.0722,0.08163,0.0922,0.1053,0.1213,0.146,0.2344
0,1,"AZE","Azerbaijan","ECA","N","1993","1995","X",0.3294187,5.5,246.7248,0.3739114,0.1186135,0.05484301,0.169504,0.3465029,201.1043,0.2078099,-1,7.495,"AZE_N1995X",0.02694,0.04377,0.05496,0.06545,0.07575,0.08791,0.1022,0.1229,0.1524,0.2677
1,1,"BGD","Bangladesh","SAS","N","1993","","X",24.84915,5.5,79.23083,0.9526585,0.5521263,0.3504826,0.9090536,-1,-1,-1,-1,113.695139,"BGD_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"BLR","Belarus","ECA","N","1993","1993","Y",1832.435,5.5,210.4563,0.3349061,0.06972044,0.02106582,0.08693881,0.2160372,194.2096,0.07740133,0.1706868,10.239,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,1,"BEL","Belgium","OHI","N","1993","2003","Y",0.879014,5.5,1138.916,0.00963558,0.004379449,0.003016371,0.008535113,0.2814264,1016.427,0.1450443,-1,10.084475,"BEL_N2003Y",0.03284,0.05271,0.0646,0.07461,0.08443,0.09426,0.106,0.1211,0.1472,0.2223
0,1,"BLZ","Belize","LAC","N","1993","1993","Y",1.182611,5.5,341.1434,0.4942601,0.2144058,0.1270509,0.3608113,0.6025399,169.6971,0.7124081,-1,0.197616,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,"BEN","Benin","SSA","N","1993","2003","X",224.9172,5.5,67.93171,0.9505126,0.6279881,0.449176,1.168384,0.385782,50.79977,0.2463929,-1,5.521763,"BEN_N2003X",0.02858,0.04115,0.05027,0.05884,0.06928,0.08065,0.09471,0.1145,0.1509,0.3112
0,1,"BTN","Bhutan","SAS","N","1993","2003","X",16.96291,5.5,89.7674,0.8975912,0.5363061,0.3611951,0.9405703,0.40898,63.47253,0.272455,-1,0.523117,"BTN_N2003X",0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
1,1,"BOL","Bolivia","LAC","N","1993","","Y",2.906106,5.5,250.5907,0.5074412,0.2259379,0.1337287,0.3881888,-1,-1,-1,-1,7.273825,"BOL_N1990Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BIH","Bosnia and Herzegovina","ECA","N","1993","2001","X",0.8669357,5.5,77.15437,0.9656261,0.5643054,0.3612898,0.9433758,0.2996645,65.42876,0.1566987,-1,4.087999,"BIH_N2001X",0.0359,0.05195,0.06215,0.0709,0.07998,0.08995,0.1031,0.1181,0.1397,0.2482
1,0,"BWA","Botswana","SSA","N","1993","","X",4.438053,5.5,173.7277,0.7585195,0.4360535,0.2951796,0.7866827,-1,-1,-1,-1,1.494693,"BWA_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BRA","Brazil","LAC","N","1993","1993","Y",1.658783,5.5,281.2494,0.5678081,0.2950681,0.1923577,0.5072397,0.6011882,139.2685,0.7609702,-1,157.132682,"BRA_N1993Y",0.006942,0.01656,0.02467,0.03344,0.04377,0.05687,0.07381,0.1013,0.1583,0.4844
1,0,"BGR","Bulgaria","ECA","N","1993","","X",0.765068,5.5,451.2859,0.02036261,0.005615585,0.003488326,0.005774148,-1,-1,-1,-1,8.472313,"BGR_N1989X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"BFA","Burkina Faso","SSA","N","1993","1994.25","X",222.242,5.5,41.10095,0.9714485,0.7755794,0.6456713,1.801314,0.4807249,24.65388,0.3852556,-1,9.552476,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
1,1,"BDI","Burundi","SSA","N","1993","","X",487.3273,5.5,41.80762,0.9878066,0.7544644,0.5978077,1.602208,-1,-1,-1,-1,5.771398,"BDI_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CPV","Cabo Verde","SSA","N","1993","2001.77","X",47.56514,5.5,103.7965,0.8652077,0.5484558,0.3898892,1.038782,0.524963,60.00733,0.4786267,-1,0.369014,"CPV_N2001X",0.01587,0.02564,0.03348,0.04232,0.05217,0.06488,0.08098,0.1046,0.1537,0.4264
0,1,"CMR","Cameroon","SSA","N","1993","1996","X",230.3753,5.5,91.17863,0.8890036,0.552554,0.3805973,0.9879216,0.4444676,58.30281,0.325144,-1,12.758881,"CMR_N1996X",0.0248,0.03617,0.04427,0.05116,0.05977,0.07018,0.08501,0.1113,0.1558,0.3615
1,1,"CAN","Canada","OHI","N","1993","","Y",1.284584,5.5,1327.673,0.004871814,0.002901411,0.00205552,0.005742541,-1,-1,-1,-1,28.83341,"CAN_N1991Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"CAF","Central African Republic","SSA","N","1993","","X",267.8691,5.5,36.51279,0.9675965,0.804892,0.7021581,2.287326,-1,-1,-1,-1,3.181222,"CAF_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TCD","Chad","SSA","N","1993","2003","X",251.2962,5.5,49.40412,0.9747872,0.7175455,0.5578986,1.495985,0.3982457,36.34087,0.2676824,-1,6.555603,"TCD_N2003X",0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071
1,1,"CHL","Chile","LAC","N","1993","","Y",391.6442,5.5,401.9529,0.3839989,0.1456803,0.07554924,0.214043,-1,-1,-1,-1,13.882668,"CHL_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"CHN","China","EAP","A","1993","1993","X",3.696112,5.5,65.70702,0.9627005,0.6246351,0.4408589,1.152269,-1,-1,-1,-1,1178.44,"CHN_R1993X",0,0,0,0,0,0,0,0,0,0
0,0,"CHN","China","EAP","R","1993","1993","X",3.696112,5.5,51.9234,0.9861116,0.6987334,0.5182391,1.341171,0.3212646,42.54055,0.1897891,0.2206622,835.478607,"CHN_R1993X",0.03746,0.0501,0.0601,0.06896,0.07755,0.08659,0.09703,0.1107,0.1331,0.2784
0,0,"CHN","China","EAP","U","1993","1993","X",3.696112,5.5,99.28491,0.9056693,0.4441263,0.252355,0.6920897,0.2846636,86.44262,0.1340441,0.2339546,342.961393,"CHN_U1993X",0.03811,0.05158,0.06254,0.07242,0.0821,0.09236,0.1043,0.1198,0.145,0.2318
1,1,"COL","Colombia","LAC","N","1993","","Y",1196.955,5.5,290.7768,0.4837799,0.2153767,0.1318201,0.2968,-1,-1,-1,-1,36.195168,"COL_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"COM","Comoros","SSA","N","1993","2004","X",220.5725,5.5,261.1348,0.5905863,0.2560023,0.1414894,0.3940881,0.5592516,139.8245,0.546712,-1,0.449274,"COM_N2004X",0.01539,0.02471,0.0324,0.04026,0.0483,0.05937,0.07307,0.09246,0.1331,0.481
0,1,"COD","Congo, Democratic Republic of","SSA","N","1993","2004.89","X",537.7323,5.5,34.01253,0.9900743,0.8009594,0.6711038,1.89679,0.4216363,24.17826,0.3008181,-1,38.833595,"COD_N2004X",0.02205,0.03486,0.04467,0.05422,0.06519,0.07816,0.09598,0.1199,0.161,0.324
0,1,"COG","Congo, Republic of","SSA","N","1993","2005","X",296.5003,5.5,87.14508,0.8883364,0.571465,0.4101849,1.085203,0.4733054,55.62246,0.3799083,-1,2.648507,"COG_N2005X",0.01961,0.02935,0.03871,0.04742,0.05776,0.07086,0.08901,0.1147,0.164,0.3685
0,1,"CRI","Costa Rica","LAC","N","1993","1993","Y",343.7857,5.5,323.1741,0.3499591,0.1503151,0.09307901,0.2026622,0.4600316,227.7713,0.5643062,-1,3.341004,"CRI_N1993Y",0.01005,0.02847,0.04058,0.05166,0.06443,0.07831,0.09711,0.1238,0.1686,0.3371
1,1,"CIV","Cote d'Ivoire","SSA","N","1993","","X",235.6879,5.5,127.9162,0.7830401,0.3885239,0.2335272,0.6319679,-1,-1,-1,-1,13.622731,"CIV_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"HRV","Croatia","ECA","N","1993","","Y",4.358503,5.5,345.3673,0.1000454,0.02326427,0.009243894,0.03225883,-1,-1,-1,-1,4.64,"HRV_N1988Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"CYP","Cyprus","OHI","N","1993","2004","Y",0.7115528,5.5,764.0675,0.004931732,0.002020043,0.001092852,0.00301389,0.3008683,648.4372,0.1518387,-1,0.818751,"CYP_N2004Y",0.03658,0.05125,0.06031,0.0695,0.07956,0.09025,0.1026,0.1204,0.1468,0.2427
0,0,"CZE","Czech Republic","ECA","N","1993","1993","Y",14.90097,5.5,511.5632,0.003688331,0.0006742999,0.0002666445,0.0007670372,0.2660468,434.9706,0.1212092,-1.528512,10.329855,"CZE_N1993Y",0.04644,0.05794,0.06564,0.07305,0.08086,0.08961,0.1001,0.114,0.1361,0.2363
0,1,"DNK","Denmark","OHI","N","1993","2003","Y",8.523886,5.5,1176.21,0.00470111,0.003391031,0.002673375,0.008561104,0.2563006,1053.433,0.1210933,-1,5.188628,"DNK_N2003Y",0.03985,0.05843,0.06762,0.07579,0.08476,0.09385,0.1049,0.1203,0.1408,0.2136
0,1,"DJI","Djibouti","MNA","N","1993","2002","X",101.4806,5.5,165.4108,0.6694557,0.2905058,0.1604925,0.4474115,0.3999784,124.0819,0.2733941,-1,0.618495,"DJI_N2002X",0.02313,0.03705,0.04777,0.05804,0.0691,0.08199,0.09802,0.1198,0.1574,0.3077
1,1,"DOM","Dominican Republic","LAC","N","1993","","Y",20.74103,5.5,343.052,0.3805072,0.1434877,0.07409508,0.2149868,-1,-1,-1,-1,7.611465,"DOM_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"ECU","Ecuador","LAC","N","1993","","Y",0.5472345,5.5,218.5343,0.6077198,0.2970233,0.1864528,0.5215886,-1,-1,-1,-1,10.951202,"ECU_N1987Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,"EGY","Egypt, Arab Republic of","MNA","N","1993","","X",2.777,5.5,136.74,0.7890813,0.3157373,0.1540296,0.4532173,-1,-1,-1,-1,61.275601,"EGY_N1990X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"SLV","El Salvador","LAC","N","1993","","Y",0.5307735,5.5,233.4767,0.5576804,0.2701498,0.1720598,0.4446172,-1,-1,-1,-1,5.474,"SLV_N1991Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"EST","Estonia","ECA","N","1993","1993","Y",0.6085634,5.5,337.2078,0.2550491,0.07383594,0.03189201,0.0974295,0.3950347,254.3705,0.2691692,-1.29057,1.494128,"EST_N1993Y",0.02498,0.03909,0.04912,0.05903,0.06968,0.08184,0.09667,0.1167,0.1495,0.3135
0,0,"SWZ","Eswatini","SSA","N","1993","1994.83","X",4.049069,5.5,45.35198,0.9716032,0.7870517,0.6689658,2.036778,0.6045472,22.86652,0.6925939,-1.105676,0.924025,"SWZ_N1994X",0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
0,1,"ETH","Ethiopia","SSA","N","1993","1995.25","X",5.438614,5.5,58.8775,0.9680285,0.7011942,0.5353626,1.40575,0.4456451,39.23228,0.3411386,-1,53.532956,"ETH_N1995X",0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805
0,1,"FJI","Fiji","EAP","N","1993","2002.5","X",1.216541,5.5,177.8317,0.630314,0.2511247,0.1283408,0.3659396,0.3810205,134.6275,0.2401027,-1,0.755026,"FJI_N2002X",0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
0,1,"FIN","Finland","OHI","N","1993","2003","Y",0.9802463,5.5,912.6491,0.002493796,0.001318418,0.0006970207,0.001875875,0.2768374,790.0243,0.1319045,-1,5.066447,"FIN_N2003Y",0.03864,0.05507,0.06523,0.07375,0.08199,0.09152,0.1029,0.1186,0.1423,0.23
0,1,"FRA","France","OHI","N","1993","2003","Y",0.8797541,5.5,1090.935,0.004989023,0.002116034,0.001290411,0.003433861,0.314088,915.8097,0.1681442,-1,59.106768,"FRA_N2003Y",0.03304,0.04945,0.05919,0.06875,0.07879,0.08961,0.1027,0.1201,0.1469,0.2514
0,1,"GAB","Gabon","SSA","N","1993","2005","X",359.2185,5.5,240.5421,0.4845207,0.177497,0.08724018,0.2553522,0.4218499,170.9356,0.3011957,-1,1.031504,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
0,1,"GMB","Gambia, The","SSA","N","1993","1998","X",10.82647,5.5,58.23757,0.9500727,0.6916242,0.5419937,1.500803,0.4851946,37.33189,0.4216336,-1,1.008358,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
0,0,"GEO","Georgia","ECA","N","1993","1996","X",0.8419071,5.5,220.0028,0.4608157,0.173133,0.08854701,0.2622991,0.3713271,178.1919,0.2404084,0.3201177,4.9111,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
1,1,"DEU","Germany","OHI","N","1993","","Y",0.8180292,5.5,1392.416,0.004055562,0.001979309,0.001225551,0.003672245,-1,-1,-1,-1,81.156363,"DEU_N1991Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"GHA","Ghana","SSA","N","1993","","X",0.7880217,5.5,81.04534,0.9179595,0.5618225,0.3835826,1.007506,-1,-1,-1,-1,15.896432,"GHA_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GRC","Greece","OHI","N","1993","2003","Y",0.7582539,5.5,708.7545,0.02738493,0.010919,0.006948295,0.01415017,0.3276078,608.4027,0.2000485,-1,10.460415,"GRC_N2003Y",0.02752,0.0448,0.05622,0.06762,0.07924,0.09238,0.107,0.1258,0.1539,0.2456
1,0,"GTM","Guatemala","LAC","N","1993","","Y",3.873239,5.5,212.2307,0.6445676,0.3509585,0.2357892,0.654305,-1,-1,-1,-1,9.938692,"GTM_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"GIN","Guinea","SSA","N","1993","","X",2572.343,5.5,66.02673,0.928316,0.7136786,0.6063515,1.539469,-1,-1,-1,-1,7.163236,"GIN_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"GNB","Guinea-Bissau","SSA","N","1993","1993","X",248.2358,5.5,62.57136,0.9530064,0.664259,0.498721,1.326677,0.4361023,44.25151,0.3221221,-1,1.088569,"GNB_N1993X",0.02233,0.03394,0.04293,0.05225,0.0637,0.07821,0.09384,0.1163,0.1526,0.344
1,0,"GUY","Guyana","LAC","N","1993","","Y",133.2612,5.5,134.3234,0.8268923,0.4439215,0.2857012,0.7912224,-1,-1,-1,-1,0.753484,"GUY_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"HTI","Haiti","LAC","N","1993","2001","Y",20.70574,5.5,105.0003,0.8573589,0.5790565,0.4377041,1.252333,0.5947662,53.68411,0.692278,-1,7.530705,"HTI_N2001Y",0.006444,0.01688,0.02628,0.03522,0.04534,0.0575,0.07512,0.1013,0.1577,0.4782
0,1,"HND","Honduras","LAC","N","1993","1993","Y",10.08031,5.5,183.602,0.6842218,0.3577597,0.229034,0.6146996,0.5346745,107.7518,0.5268853,-1,5.398805,"HND_N1993Y",0.01189,0.02382,0.03269,0.0414,0.05216,0.06557,0.08455,0.1082,0.1517,0.428
0,0,"HUN","Hungary","ECA","N","1993","1993","Y",137.8829,5.5,467.5387,0.02111422,0.005444651,0.003079725,0.005623888,0.2794098,398.6707,0.1341975,-1.486654,10.357523,"HUN_N1993Y",0.04105,0.05614,0.06486,0.07283,0.08098,0.08995,0.1006,0.1146,0.137,0.2419
0,1,"ISL","Iceland","OHI","N","1993","2003","Y",138.895,5.5,996.756,0.004780409,0.001647412,0.0007036753,0.002188897,0.2683468,873.9278,0.1261519,-1,0.263725,"ISL_N2003Y",0.03796,0.05699,0.06754,0.07535,0.08337,0.09247,0.1028,0.1172,0.1401,0.2262
0,1,"IND","India","SAS","A","1993","","X",14.97516,5.5,75.14448,0.9531736,0.5785437,0.3817391,0.9846137,-1,-1,-1,-1,924.057817,"IND_R1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"IND","India","SAS","R","1993","","X",14.97516,5.5,67.33239,0.9744161,0.613198,0.412509,1.057686,-1,-1,-1,-1,682.037834,"IND_R1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"IND","India","SAS","U","1993","","X",14.97516,5.5,97.15976,0.8933099,0.4808845,0.2950265,0.7786886,-1,-1,-1,-1,242.019983,"IND_U1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"IDN","Indonesia","EAP","A","1993","1993","X",4091.939,5.5,65.07715,0.9662876,0.6300149,0.4388661,1.123198,-1,-1,-1,-1,190.879523,"IDN_R1993X",0,0,0,0,0,0,0,0,0,0
0,1,"IDN","Indonesia","EAP","R","1993","1993","X",4091.939,5.5,54.29873,0.99001,0.6795152,0.4867603,1.238321,0.2600176,47.0866,0.1101404,-1,126.346974,"IDN_R1993X",0.04443,0.05776,0.06612,0.07397,0.08229,0.09157,0.1027,0.1174,0.1402,0.2236
0,1,"IDN","Indonesia","EAP","U","1993","1993","X",4091.939,5.5,86.18,0.919842,0.5330992,0.3450951,0.8978011,0.3535403,66.41787,0.2033738,-1,64.532549,"IDN_U1993X",0.03317,0.04498,0.05369,0.06248,0.07185,0.08302,0.09737,0.1171,0.1502,0.2861
1,0,"IRN","Iran, Islamic Republic of","MNA","N","1993","","X",5001.363,5.5,292.5264,0.3825575,0.1370494,0.06530491,0.1972068,-1,-1,-1,-1,58.991218,"IRN_N1990X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"IRQ","Iraq","MNA","N","1993","2006.85","X",1003.799,5.5,95.79661,0.9156322,0.4631221,0.2676626,0.7164047,0.2860061,81.70436,0.1331823,-1,19.011917,"IRQ_N2006X",0.03946,0.05324,0.06278,0.07121,0.08033,0.09049,0.1026,0.1187,0.1449,0.2363
0,1,"IRL","Ireland","OHI","N","1993","2003","Y",0.9517142,5.5,793.874,0.01237212,0.003542373,0.002047808,0.005909944,0.3288572,661.099,0.1858747,-1,3.576261,"IRL_N2003Y",0.03068,0.04624,0.0578,0.06744,0.07757,0.08908,0.1024,0.121,0.149,0.2588
1,1,"ISR","Israel","OHI","N","1993","","Y",4.270233,5.5,706.9932,0.025326,0.005838815,0.002495886,0.008476743,-1,-1,-1,-1,5.261,"ISR_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"ITA","Italy","OHI","N","1993","2003","Y",0.8253945,5.5,1084.747,0.02248373,0.01188338,0.00867709,0.01906934,0.3492936,909.8927,0.2400935,-1,56.831821,"ITA_N2003Y",0.0232,0.04356,0.05535,0.0661,0.07757,0.09005,0.1039,0.1225,0.1512,0.2666
0,0,"JAM","Jamaica","LAC","N","1993","1993","X",63.35445,5.5,164.0129,0.6490629,0.2611288,0.136839,0.3968345,0.3567342,133.2527,0.2160526,0.3042378,2.488782,"JAM_N1993X",0.02718,0.04078,0.05267,0.06391,0.0753,0.08769,0.1023,0.1219,0.1541,0.2741
0,1,"JPN","Japan","OHI","N","1993","2008","Y",116.1032,5.5,1053.55,0.01452106,0.00590375,0.003760915,0.01086706,0.3210734,911.9442,0.1882502,-1,124.536,"JPN_N2008Y",0.0269,0.04684,0.05909,0.06971,0.0808,0.09238,0.1053,0.122,0.1496,0.2474
1,0,"JOR","Jordan","MNA","N","1993","","X",0.446,5.5,242.4628,0.4811474,0.1695654,0.07922126,0.2353426,-1,-1,-1,-1,4.189431,"JOR_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"KAZ","Kazakhstan","ECA","N","1993","1993","Y",83.61162,5.5,176.1475,0.5831203,0.2136091,0.103908,0.3108968,0.3266573,148.512,0.1787839,0.2854004,16.330419,"KAZ_N1993Y",0.03066,0.0442,0.05603,0.06718,0.07845,0.09065,0.105,0.1239,0.1545,0.2494
1,1,"KEN","Kenya","SSA","N","1993","","X",35.42959,5.5,119.0755,0.8384033,0.4855468,0.3284162,0.8874967,-1,-1,-1,-1,25.754114,"KEN_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"KIR","Kiribati","EAP","N","1993","2006","X",1.065704,5.5,152.7893,0.6980596,0.2965508,0.1605212,0.4512603,0.36973,122.4118,0.2336895,-1,0.075719,"KIR_N2006X",0.02552,0.04041,0.05254,0.06312,0.07391,0.08606,0.1002,0.1188,0.147,0.2925
0,1,"KOR","Korea, Republic of","OHI","N","1993","2006","Y",912.0214,5.5,645.1302,0.0425,0.01335062,0.006966828,0.02169228,0.3170298,561.2204,0.1827651,-1,44.194628,"KOR_N2006Y",0.0268,0.04628,0.05902,0.07042,0.08142,0.09308,0.107,0.1243,0.1516,0.24
0,1,"KGZ","Kyrgyz Republic","ECA","N","1993","1998","X",17.53792,5.5,136.3045,0.7627591,0.403795,0.2610385,0.7161204,0.4640201,95.94452,0.3961845,-1,4.5167,"KGZ_N1998X",0.01469,0.02858,0.03911,0.0498,0.06298,0.07859,0.09524,0.1199,0.1582,0.3529
1,1,"LAO","Lao People's Democratic Republic","EAP","N","1993","","X",3325.204,5.5,91.36437,0.9084934,0.5104105,0.3242455,0.8489972,-1,-1,-1,-1,4.62328,"LAO_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"LVA","Latvia","ECA","N","1993","1993","Y",0.4031804,5.5,244.5219,0.3044752,0.0672488,0.02030754,0.08375104,0.2699313,213.2063,0.1173548,0.2335857,2.56329,"LVA_N1993Y",0.04247,0.05349,0.06329,0.07266,0.08221,0.0926,0.1048,0.121,0.1468,0.2207
0,1,"LBN","Lebanon","MNA","N","1993","2011.77","X",892.382,5.5,611.558,0.02919146,0.005888482,0.001672343,0.006993083,0.3183245,518.8016,0.1697937,-1,2.900854,"LBN_N2011X",0.03091,0.04765,0.05858,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479
1,1,"LSO","Lesotho","SSA","N","1993","","X",3.864347,5.5,127.0049,0.7895608,0.5366257,0.4152859,1.212969,-1,-1,-1,-1,1.700362,"LSO_N1986X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"LBR","Liberia","SSA","N","1993","2007","X",0.5677298,5.5,28.37337,0.9962483,0.831739,0.7083453,2.011781,0.3647774,22.97139,0.2365822,-1,2.000248,"LBR_N2007X",0.02372,0.04126,0.05369,0.06395,0.07521,0.08665,0.1001,0.1205,0.152,0.2829
0,0,"LTU","Lithuania","ECA","N","1993","1993","Y",1.785857,5.5,155.8217,0.7125676,0.26716,0.1286924,0.3848886,0.3364114,126.1177,0.1945027,0.2546083,3.682613,"LTU_N1993Y",0.03431,0.04657,0.05692,0.06648,0.076,0.08625,0.0983,0.1143,0.141,0.2799
0,1,"LUX","Luxembourg","OHI","N","1993","2003","Y",0.9893056,5.5,1608.502,0.00482433,0.002091097,0.001035033,0.002962476,0.3018678,1377.966,0.1560473,-1,0.397475,"LUX_N2003Y",0.03302,0.04965,0.06083,0.07055,0.08028,0.09162,0.105,0.123,0.1496,0.2365
